index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
0,kevin,wikinews,54,387.0,10,Walham Green,0.0,"Party spokesman and councillor candidate for the Fulham Broadway area of London Steven Tyler stated ""Now we are a party with sensible policies which have made us much more electable than in the past,""",187.0
0,kevin,wikinews,93,809.0,8,Protestantism,0.0,"Other minor faiths are Protestant Christianity, Orthodox Christianity, and Judaism",727.0
0,kevin,wikinews,62,959.0,2,Japan,0.0,"Ki-moon also says that N. Korea should set aside its plans to launch the test missile and return to talks with South Korea, the United States, Japan, Russia, and China, on its nuclear program",768.0
1,kevin,wikinews,62,1774.0,2,Japan,0.0,N. Korea last tested a short-range missile in 1998 which shot over Japan's mainland and landed into the Pacific Ocean,1657.0
0,kevin,wikinews,29,1057.0,19,Reuters,0.0,Slashdot actually reported an RSS feed yesterday at 4:15 p.m. regarding the BBC and Reuters News articles which told of the two successful terms of gestation for Snuppy,889.0
0,kevin,wikinews,50,432.0,8,Viktor Yushchenko,0.0,"Under the order issued by Ukrainian Customs' head, at the request of President Viktor Yushchenko, all the Transnistrian goods that are transported via Ukraine will have to be accompanied by customs documents released by the Moldovan authorities",188.0
0,kevin,wikinews,44,2570.0,4,Treaty on the Non-Proliferation of Nuclear Weapons,0.0,Tehran has always said it has the right under Article VI of the nuclear Non-Proliferation Treaty &mdash; which the nation has signed but not ratified &mdash; to research nuclear energy for peaceful purposes,2364.0
0,kevin,wikinews,39,929.0,5,Nicaragua,0.0,Rains of 4 to 6 inches can be expected in areas of Honduras and Nicaragua,856.0
1,kevin,wikinews,39,1773.0,5,Nicaragua,0.0,A tropical storm warning remains in effect for Honduras from the Honduras/Nicaragua border westward to Cabo Camaron,1658.0
0,kevin,wikinews,26,1338.0,4,European Commission,1.0,The European Parliament marked the silence along with European Commission offices across the EU,1243.0
0,kevin,wikinews,22,340.0,6,Humpback whale,0.0,The commission had been about to vote on a Japanese plan to increase its minke whale catch and to start hunting humpback whales,213.0
0,kevin,wikinews,32,886.0,6,Ehud Olmert,0.0,Sharon named the Vice Prime Minister Ehud Olmert as the new finance minister,810.0
0,kevin,wikinews,95,70.0,4,Middle East,0.0,Tony Blair becomes the Quartet's envoy to the Middle East,13.0
1,kevin,wikinews,95,266.0,4,Middle East,0.0,"On the same day that Tony Blair resigned as Prime Minister of the United Kingdom and quit as a Member of Parliament, he was appointed envoy to the Middle East for the Quartet on the Middle East.",72.0
2,kevin,wikinews,95,812.0,4,Middle East,0.0,"Tony Blair said, in his final address to Parliament on Wednesday, that ""The absolute priority is to try to give effect to what is now the consensus across the international community &mdash; that the only way of bringing stability and peace to the Middle East is a two-state solution,"" Blair continued, ""I believe it is possible to do that but it will require a huge intensity of focus and work.",417.0
3,kevin,wikinews,95,1520.0,4,Middle East,0.0,"The Hamas organization who are the rulers of the Gaza Strip said the appointment of Blair ""was not helpful in solving the conflict in the Middle East.""",1369.0
0,kevin,wikinews,21,69.0,2,Flash memory,1.0,Samsung's 4 Gigabit flash memory begins mass production,14.0
1,kevin,wikinews,21,167.0,2,Flash memory,1.0,South Korean electronics giant Samsung has begun mass production of a new 4 gigabit flash memory,71.0
2,kevin,wikinews,21,1076.0,2,Flash memory,0.0,"The company also believes their Flash-based disk drives could replace hard drives in laptops since they will work faster, quieter and cooler than drives currently in use",907.0
3,kevin,wikinews,21,264.0,2,Flash memory,0.0,This is twice the size of almost all the biggest solid state memory devices currently available,169.0
4,kevin,wikinews,21,688.0,2,Flash memory,0.0,"Possible applications of the new memory will most likely be as a component in MP3 players, top end mobile phones, USB memory sticks, digital cameras, and other portable devices",512.0
5,kevin,wikinews,21,772.0,2,Flash memory,0.0,The new form of EEPROM memory writes and reads data faster than previous versions,691.0
0,kevin,wikinews,27,205.0,4,Adrienne Clarkson,1.0,The Governor General of Canada Adrienne Clarkson signed an ordinance today removing David Ahenakew from membership in the Order of Canada,68.0
1,kevin,wikinews,27,902.0,4,Adrienne Clarkson,0.0,"The Advisory Council of the Order of Canada met on June 29 at Rideau Hall, the residence of the Governor General, to discuss Ahenakew's fate",762.0
2,kevin,wikinews,27,1207.0,4,Adrienne Clarkson,0.0,That led to Governor General signing the ordinance to remove Ahenakew from the Order,1123.0
0,kevin,wikinews,35,254.0,7,Hurricane Katrina,1.0,President George W. Bush authorized the release of oil from the Strategic Petroleum Reserve due to Hurricane Katrina's effects on oil refineries in the Gulf Coast,92.0
1,kevin,wikinews,35,679.0,7,Hurricane Katrina,0.0,Energy production was interuppted by Katrina as more than 735 oil and natural gas rigs had to be evacuated,573.0
0,kevin,wikinews,99,533.0,8,State Duma,0.0,"The LDPR currently has 35 of the 446 in the Duma, the lower house in the Russian parliament",442.0
0,kevin,wikinews,73,317.0,3,European Commission,1.0,"Microsoft confirmed today that it will ship Vista, the latest version of its Windows operating system, in Europe and South Korea as scheduled, despite warnings from the European Commission competition committee and Korean fair trade regulator",75.0
1,kevin,wikinews,73,928.0,3,European Commission,0.0,As Microsoft Windows is used by 90% of the consumer computer market both committees expressed concerns that the bundling of these services and software would push companies offering similar products out of the market,712.0
2,kevin,wikinews,73,1210.0,3,European Commission,0.0,At the time Microsoft said it was unsure what changes the commission required to its new OS,1119.0
3,kevin,wikinews,73,1370.0,3,European Commission,0.0,Warnings were apparently first received by the company in March when EU Competition Commissioner Neelie Kroes said there could be issues with the new software,1212.0
0,kevin,wikinews,68,1141.0,7,Royal Marines,0.0,"The British Ministry of Defense said the dead included 12 Royal Air Force personnel, a Royal Marine and an army soldier",1022.0
0,kevin,wikinews,3,1648.0,3,Newt Gingrich,0.0,"Former Speaker of the House of Representatives Newt Gingrich has recently said that the Democrats should only elect Dean ""if they have a true death wish.""",1494.0
0,kevin,wikinews,58,1707.0,2,Maoism,0.0,Chattisgarh is one of at least 13 Indian states combating Naxals and Maoists who claim they are fighting for the rights of the impoverished peasants in the region,1545.0
1,kevin,wikinews,58,1825.0,2,Maoism,0.0,"Thousands have died over three decades of violence, and the last 17 months have seen a rise in the number of attacks",1709.0
0,kevin,wikinews,44,423.0,10,United States,1.0,"Iranian president Mahmoud Ahmadinejad spoke out in a rare news conference on Saturday against statements made by Europe and the United States, saying that if any country refers it to the U.N. Security Council over its nuclear program, that it will end their voluntary compliance with surprise inspections and other nuclear cooperation with the U.N. nuclear watchdog, the IAEA",48.0
1,kevin,wikinews,44,1006.0,10,United States,0.0,Iran's statements came as Europe and the U.S. began to build support for reporting Iran to the U.N. Security Council,890.0
2,kevin,wikinews,44,1399.0,10,United States,0.0,The U.S. and Europe continue to have growing concerns that Iran is trying to produce nuclear weapons,1299.0
0,kevin,wikinews,29,1172.0,7,Embryo,0.0,"""the South Korean team only obtained three pregnancies from more than 1,000 embryo transfers into 123 recipients.""",1058.0
0,kevin,wikinews,81,491.0,6,Henry Waxman,0.0,Chairman Henry Waxman and Tom Davis had requested documents from the Council on Environmental Quality but were denied access,367.0
1,kevin,wikinews,81,996.0,6,Henry Waxman,0.0,"Waxman said that, ""The committee isn't trying to obtain state secrets or documents that could affect our immediate national security. We are simply seeking answers to whether the White House's political staff is inappropriately censoring impartial government scientists. We know that the White House possesses documents that contain evidence of an attempt by senior administration officials to mislead the public by injecting doubt into the science of global warming and minimize the potential danger.""",494.0
0,kevin,wikinews,98,720.0,6,Australia,0.0,"The contestants who qualified for the finals were from Finland, Japan, Australia, New Zealand, the United States, Canada, Germany, Switzerland and Spain.",567.0
0,kevin,wikinews,16,1018.0,7,United States,0.0,We asked the United States to change its hostile policy,963.0
1,kevin,wikinews,16,1091.0,7,United States,0.0,Then we can believe the United States and enter the disarmament process,1020.0
2,kevin,wikinews,16,1151.0,7,United States,0.0,"If the U.S. policy is normal and friendly, will feel safe.",1093.0
3,kevin,wikinews,16,960.0,7,United States,0.0,"""The ball is in the U.S. court,"" Han said",919.0
4,kevin,wikinews,16,1277.0,7,United States,0.0,North Korea has blamed harsh words from the United States for its reluctance to conduct talks regarding its nuclear program,1154.0
5,kevin,wikinews,16,524.0,7,United States,0.0,U.S. officials initially pointed out the reactor could have been shut down for non-threatening reasons,422.0
6,kevin,wikinews,16,917.0,7,United States,0.0,"the measure was taken to ""increase its deterrent against a possible U.S. attack.""",836.0
7,kevin,wikinews,16,1424.0,7,United States,0.0,"US Secretary of State Condoleezza Rice called North Korea an ""outpost of tyranny,"" enraging Kim Jong-il, the leader of North Korea",1294.0
0,kevin,wikinews,58,307.0,3,Chhattisgarh,0.0,The Congress-Left coalition government at the Centre was asked by the Communist Party of India to advise the government of the state of Chattisgarh not to accept any offer by the U.S.A. to help combat Naxalism in the area,86.0
1,kevin,wikinews,58,611.0,3,Chhattisgarh,0.0,The U.S embassy in India had earlier offered to help train local law-enforcement authorities in Chattisgarh and to remove thousands of land mines planted by Naxals in the area,436.0
2,kevin,wikinews,58,1036.0,3,Chhattisgarh,0.0,"The Communist Party of India's Politburo reacted sharply to the offer, and condemned the Chattisgrah government for allowing foreign interference in India's affairs without the prior consent of the Centre",832.0
3,kevin,wikinews,58,1713.0,3,Chhattisgarh,0.0,Chattisgarh is one of at least 13 Indian states combating Naxals and Maoists who claim they are fighting for the rights of the impoverished peasants in the region,1551.0
0,kevin,wikinews,26,249.0,8,United Kingdom,1.0,A two-minute silence at noon BST has been marked by millions across the United Kingdom and the European Union to remember those who died last Thursday in the London attacks,77.0
0,kevin,wikinews,34,608.0,10,Tehran,0.0,"The board also requested a report from the agency's chief, Mohamed ElBaradei, on its compliance by Tehran",503.0
1,kevin,wikinews,34,1833.0,10,Tehran,0.0,The agency is to monitor Tehran for compliance to halt uranium enrichment,1760.0
0,kevin,wikinews,44,424.0,5,United Nations,1.0,"Iranian president Mahmoud Ahmadinejad spoke out in a rare news conference on Saturday against statements made by Europe and the United States, saying that if any country refers it to the U.N. Security Council over its nuclear program, that it will end their voluntary compliance with surprise inspections and other nuclear cooperation with the U.N. nuclear watchdog, the IAEA",49.0
1,kevin,wikinews,44,1007.0,5,United Nations,0.0,Iran's statements came as Europe and the U.S. began to build support for reporting Iran to the U.N. Security Council,891.0
2,kevin,wikinews,44,1196.0,5,United Nations,0.0,"Meanwhile, President George W. Bush, and Chancellor Angela Merkel, urged U.N. intervention",1106.0
3,kevin,wikinews,44,1589.0,5,United Nations,0.0,"Britain, France and Germany issued a statement declaring that 2 1/2 years of tense negotiations with Tehran were a ""dead end"" and urged the U.N. Security Council to intervene",1415.0
0,kevin,wikinews,76,759.0,2,Kofi Annan,0.0,"Kofi Annan, retiring UN Secretary General, yesterday announced agreement of African, Arab and European leaders to provide a 20,000 force to supplement the 7,000 African Union peacekeepers trying to cope with the situation that had resulted in 240,000 being killed and 2.5 million being displaced during three years of conflict in the western region",411.0
0,kevin,wikinews,64,955.0,5,Tetanus,0.0,"He added that people were being given injections to protect them from diseases like measles, tetanus and cholera",843.0
0,kevin,wikinews,32,806.0,8,Kfar Darom,0.0,"The Israeli Army will assist in evacuation efforts of the first group of settlers in Netzarim, Kfar Darom, and Morag",690.0
0,kevin,wikinews,82,866.0,0,Christianity,0.0,"The court took special interest in his posting to Coptic blogs, i.e. those run by Egyptian Christians",765.0
0,kevin,wikinews,41,66.0,2,North Korea,1.0,"North, South Korea plan united team for 2008 Olympics",13.0
1,kevin,wikinews,41,139.0,2,North Korea,1.0,North and South Korea say they are ready to unify on the athletic field,68.0
2,kevin,wikinews,41,424.0,2,North Korea,0.0,"North and South Korea's top athletes will go for the gold as part of the same team during the 2008 Olympics in Beijing, and in the 2006 Asian Games in Doha, Qatar",262.0
3,kevin,wikinews,41,667.0,2,North Korea,0.0,North Korean team representative Kim Yeong Min says the united team will be a powerful display for the world,559.0
4,kevin,wikinews,41,760.0,2,North Korea,0.0,Mr. Kim says the unified team will show the world that North and South Korea are one nation,669.0
5,kevin,wikinews,41,904.0,2,North Korea,0.0,"North and South Korean athletic teams have marched together in several past athletic opening ceremonies, but never competed as a unified team",763.0
6,kevin,wikinews,41,1066.0,2,North Korea,0.0,The Korean peninsula has been divided by the world's most heavily fortified border since the communist North fought the capitalist South in a 1950&ndash;53 war,907.0
7,kevin,wikinews,41,1459.0,2,North Korea,0.0,The two Koreas are expected to work out details of the combined team in a meeting next month in the North Korean border city of Kaesong,1324.0
8,kevin,wikinews,41,1626.0,2,North Korea,0.0,"The location has come to symbolize South Korean economic engagement with the North, because it is the home of a South Korean industrial joint venture with Pyongyang",1462.0
9,kevin,wikinews,41,1718.0,2,North Korea,0.0,It is also where Seoul opened its first government liaison office in North Korea last week,1628.0
0,kevin,wikinews,88,563.0,7,Fouad Siniora,0.0,"Earlier today in Beirut, the Lebanese Prime Minister, Fouad Siniora, addressed the nation over the current battle in Nahr al-Bared; televised at the Grand Serail",402.0
1,kevin,wikinews,88,673.0,7,Fouad Siniora,0.0,"Fouad Siniora issued an ultimatum against Fatah al-Islam, saying that Lebanon would not give in to terrorism",565.0
2,kevin,wikinews,88,1022.0,7,Fouad Siniora,0.0,"However, Fatah al-Islam fired back on Fouad Siniora's ultimatum, saying that more bombing would take place unless the Lebanese Army backs down",880.0
3,kevin,wikinews,88,811.0,7,Fouad Siniora,0.0,"Fouad Siniora went on by describing Fatah al Islam as ""attempting to ride on the suffering and the struggle of the Palestinian people.""",676.0
4,kevin,wikinews,88,877.0,7,Fouad Siniora,0.0,He went on to address the Palestinian refugees within the country,812.0
0,kevin,wikinews,20,254.0,7,Institute for Astronomy,1.0,"Astronomers at the University of Hawaii Institute for Astronomy today announced their discovery of twelve further moons of Saturn, bringing the total number of moons discovered so far to 46",65.0
0,kevin,wikinews,41,550.0,0,China,0.0,"Senior athletic officials from both countries confirmed the news on the sidelines of the ongoing East Asian games in Macau, China",421.0
0,kevin,wikinews,99,545.0,7,LDPR (political party),0.0,"The LDPR currently has 35 of the 446 in the Duma, the lower house in the Russian parliament",454.0
1,kevin,wikinews,99,753.0,7,LDPR (political party),0.0,"The leader of the LDPR, Vladimir Zhirinovsky, said, ""I head the list , the fraction's leader will be third... Our second will be Andrei Lugovoi - he has suffered, been targeted by British special services.""",547.0
0,kevin,wikinews,13,770.0,2,United States Congress,1.0,"In testimony before the US Congress in 1982, Valenti sided with an effort to outlaw Sony's early video cassette recorder standard, Betamax",632.0
0,kevin,wikinews,4,74.0,2,United Kingdom,1.0,Countryside Alliance lose legal case on UK fox hunting ban,16.0
1,kevin,wikinews,4,505.0,2,United Kingdom,1.0,"This means hunting with dogs for foxes, hares and badgers will be illegal from Friday 18 February in England and Wales in accordance with the Hunting Act 2004",347.0
2,kevin,wikinews,4,202.0,2,United Kingdom,1.0,The British Countryside Alliance has lost its legal bid to keep hunting with hounds after the High Court rejected their appeal,76.0
0,kevin,wikinews,41,68.0,3,Olympic Games,1.0,"North, South Korea plan united team for 2008 Olympics",15.0
1,kevin,wikinews,41,261.0,3,Olympic Games,0.0,"For the first time, senior sports officials say the two countries will compete as a combined team in the next Olympics",143.0
2,kevin,wikinews,41,426.0,3,Olympic Games,0.0,"North and South Korea's top athletes will go for the gold as part of the same team during the 2008 Olympics in Beijing, and in the 2006 Asian Games in Doha, Qatar",264.0
0,kevin,wikinews,54,186.0,4,United Kingdom,1.0,"In the run up to the UK's May local elections, attention has again been drawn to the British National Party",79.0
1,kevin,wikinews,54,77.0,4,United Kingdom,1.0,British National Party to tempt voters in May local elections,16.0
0,kevin,wikinews,77,953.0,6,United States,0.0,"Iran, the United States' top rival in the Middle East, had planned its own summit today, inviting the presidents of Iraq and Syria in what was seen as a bid to assert its role as a powerbroker in the Iraqi conflict",739.0
1,kevin,wikinews,77,176.0,6,United States,0.0,"U.S. Vice President Dick Cheney met with Saudi leader King Abdullah in Riyadh, the capital city of Saudi Arabia, today",58.0
2,kevin,wikinews,77,1486.0,6,United States,0.0,Saudi Arabia has strong links to the anti-Syrian bloc that dominates Lebanon's government and the U.S. accuses Iran — along with its ally Syria — of trying to overthrow Lebanon's U.S.-backed government,1285.0
0,kevin,wikinews,11,59.0,0,Europe,1.0,EU nabs US$300 million illegal trafficking in Spain,8.0
1,kevin,wikinews,11,179.0,0,Europe,1.0,Officials arrested 41 people from five countries Sunday in connection with a trans-European money laundering operation,61.0
0,kevin,wikinews,68,409.0,3,Taliban,0.0,"The crash came a day after fighting across the volatile south killed nine Afghan policemen, at least 13 suspected Taliban and a British soldier.",265.0
1,kevin,wikinews,68,1491.0,3,Taliban,0.0,"However, shortly after the crash, a purported spokesman for the Taliban, Abdul Khaliq, claimed responsibility",1382.0
0,kevin,wikinews,75,220.0,6,Federal government of the United States,0.0,"North Korea has today agreed to return to the six-party talks about its nuclear programme, as announced by the Chinese and U.S. governments",81.0
0,kevin,wikinews,30,533.0,6,Pacific Fleet (Russia),0.0,"""The anchor needs to be blown up"" in order to be able to raise the AS-28 submarine, the commander of the Russian Pacific Fleet told Interfax",393.0
1,kevin,wikinews,30,1248.0,6,Pacific Fleet (Russia),0.0,The Pacific Fleet commander says that the crew have enough food and water to survive until Monday although oxygen will run out by Saturday,1110.0
0,kevin,wikinews,52,323.0,6,Enriched uranium,1.0,"A draft U.N. Security Council statement backed by the United States, Britain, and France calling for a report in two weeks on Iran's compliance with demands that it suspend uranium enrichment was objected to by China and Russia on Tuesday",85.0
1,kevin,wikinews,52,1834.0,6,Enriched uranium,1.0,"Following last month's IAEA board report to the Security Council, expressing lack of confidence, Iran ended its voluntary cooperation with the IAEA under the Additional Protocol and said it would start uranium enrichment and bar surprise inspections of the facilities",1567.0
0,kevin,wikinews,99,994.0,9,Isotopes of polonium,0.0,"A critic of Russian President Vladimir Putin, Litvinenko had taken refuge in Britain and was murdered after he was fed the radioactive substance polonium-210",837.0
0,kevin,wikinews,14,501.0,2,Japan,1.0,"The protesters repeated their demands for a boycott of Japanese goods, to block Japan from obtaining a seat on the U.N. Security Council",365.0
1,kevin,wikinews,14,584.0,2,Japan,1.0,for Japan to change textbooks which they say whitewash Japan's war atrocities,507.0
2,kevin,wikinews,14,846.0,2,Japan,1.0,"Chinese view the textbook as ""whitewashing"" the events and actions of Japan to cast them in a more positive light",733.0
3,kevin,wikinews,14,667.0,2,Japan,0.0,Protesters burned Japanese flags while singing and shouting anti-Japanese slogans,586.0
4,kevin,wikinews,14,731.0,2,Japan,0.0,They also carried anti-Japanese signs along with Chinese flags,669.0
5,kevin,wikinews,14,271.0,2,Japan,1.0,"U.N. Security Council Chinese protests against the publication of a Japanese government textbook continued for a second day in China, as an estimated three thousand protesters marched on the Japanese consulate in Guangzhou",49.0
6,kevin,wikinews,14,362.0,2,Japan,1.0,"Thousands of protesters also marched in Shenzhen, throwing objects at Japanese businesses",273.0
7,kevin,wikinews,14,922.0,2,Japan,0.0,The protests are against the Japanese Society for History Textbook Reform,849.0
8,kevin,wikinews,14,1216.0,2,Japan,0.0,"de-emphasizes the roles of comfort women as well as the contemporary issues surrounding Japanese Prime Minister Junichiro Koizumi's visits to the Yasukuni shrine, in honor of Japanese soldiers",1024.0
9,kevin,wikinews,14,1346.0,2,Japan,0.0,"The Japanese government has claimed that the demonstrations have an ""anti-Japanese sentiment,"" for which China should apologise",1219.0
10,kevin,wikinews,14,1418.0,2,Japan,0.0,"In Tokyo, Japan formally summoned Wang Yi, China's ambassador to Japan",1348.0
11,kevin,wikinews,14,1565.0,2,Japan,0.0,"""We formally demanded China’s apology and compensation,"" said Japanese Foreign Minister Nobutaka Machimura",1459.0
12,kevin,wikinews,14,2018.0,2,Japan,0.0,"Back in Beijing, the People's Daily reported that Chinese Foreign Ministry spokesman Qin Gang deflected blame away from China for the recent downturn in Sino-Japanese relations",1842.0
13,kevin,wikinews,14,2173.0,2,Japan,0.0,"""Japan must adopt an earnest attitude and appropriate ways to deal with major principled issues concerning the feelings of the Chinese people,"" Qin said",2021.0
14,kevin,wikinews,14,2334.0,2,Japan,0.0,"The Japanese have to do more things conducive to enhancing mutual trust and maintaining the relations between the two countries, rather than doing the reverse",2176.0
0,kevin,wikinews,32,232.0,1,Gaza Strip,1.0,the upcoming Israeli withdrawal from the Gaza Strip and part of the West Bank,155.0
1,kevin,wikinews,32,448.0,1,Gaza Strip,0.0,"He also told reporters, ""I understand the ambition to leave Gaza",384.0
2,kevin,wikinews,32,1057.0,1,Gaza Strip,0.0,"There are nearly 8,500 Jewish residents who live within fortified fences in Gaza",977.0
3,kevin,wikinews,32,1624.0,1,Gaza Strip,0.0,"Netanyahu said of the Gaza withdrawal, the Palestinian leadership is again being rewarded without concession",1516.0
0,kevin,wikinews,23,655.0,9,State Duma,0.0,"Disbanding all Jewish organizations in Russia was requested in a January 13, 2005 letter to the State Prosecutor General signed by 20 members of the Russian State Duma",488.0
0,kevin,wikinews,57,1602.0,3,John Boehner,0.0,"House Majority Leader John Boehner, R-Ohio, acknowledged the difficulty in reaching a compromise, but expressed optimism that an agreement could be reached",1447.0
1,kevin,wikinews,57,1676.0,3,John Boehner,0.0,"""I'm hopeful that we will come to a resolution and pass a bill,"" he said",1604.0
0,kevin,wikinews,28,676.0,5,Darfur,0.0,"The deal created a government of national unity, giving hope to many that problems endemic to the region, including the Janjaweed militia in Darfur, could finally be solved and that the Muslim north could come to liveable terms with the Christian south",424.0
0,kevin,wikinews,39,852.0,4,Jamaica,0.0,"Rainfall accumulations are expected in amounts of 5 to 10 inches, with isolated areas of 25 inches over the Cayman Islands, Jamaica, Haiti, and Cuba",704.0
1,kevin,wikinews,39,1984.0,4,Jamaica,0.0,"Thirteen are believed dead, twelve in Haiti and one in Jamaica",1922.0
0,kevin,wikinews,45,410.0,4,Pakistan,0.0,"In his first video appearance to mention the Peshawar province missile attack in Pakistan, Al-Zawahri refers to the alleged strike on himself and calls United States President George W. Bush, a ""butcher"" and a ""failure""",191.0
1,kevin,wikinews,45,524.0,4,Pakistan,0.0,al-Zawahri says he survived an American air strike targeting him in eastern Pakistan on January 13,426.0
2,kevin,wikinews,45,645.0,4,Pakistan,0.0,The air strike killed 13 villagers and led to widespread demonstrations in Pakistan for the alleged deaths of civilians,526.0
3,kevin,wikinews,45,2112.0,4,Pakistan,0.0,"It has been widely reported, but not confirmed, that some al-Qaeda operatives were killed by the U.S. airstrike on the village of Damadola in Pakistan",1962.0
0,kevin,wikinews,70,763.0,12,Reuters,0.0,A Greek defence official who spoke to Reuters said the plane had entered Greek air space at 17:58 local time and four Greek fighters took off to escort it,609.0
0,kevin,wikinews,99,233.0,10,Alexander Litvinenko,1.0,"Andrei Lugovoi, one of the main suspects in the murder case of Russian intelligence agent Alexander Litvinenko, is to run as a MP in the Russian elections on 2 December.",64.0
1,kevin,wikinews,99,62.0,10,Alexander Litvinenko,1.0,Litvinenko murder suspect running for MP,22.0
2,kevin,wikinews,99,835.0,10,Alexander Litvinenko,1.0,"Lugovoi is wanted by the British, as he is the main suspect in the Litvinenko case",753.0
3,kevin,wikinews,99,994.0,10,Alexander Litvinenko,1.0,"A critic of Russian President Vladimir Putin, Litvinenko had taken refuge in Britain and was murdered after he was fed the radioactive substance polonium-210",837.0
4,kevin,wikinews,99,1186.0,10,Alexander Litvinenko,0.0,"The British want Lugovoi extradited but the Russians refuse, denying Lugovoi has had anything to do with murdering Litvinenko",1061.0
5,kevin,wikinews,99,1060.0,10,Alexander Litvinenko,1.0,"Lugovoi, a former KGB agent, met Litvinenko on November 1, 2006.",996.0
0,kevin,wikinews,3,1508.0,5,Republican National Committee,0.0,"The chairman of the Republican National Committee, Ken Mehlman, said that ""Howard Dean's energy and passion will add to the political discourse in this country and he will be a strong leader for his party.",1303.0
0,kevin,wikinews,34,2168.0,22,New York,0.0,"the United States is likely to grant an entry visa to Iranian President Mahmoud Ahmadinejad to attend the United Nations opening session next month in New York City, New York",1994.0
0,kevin,wikinews,46,886.0,8,International Security Assistance Force,0.0,The ISAF peacekeepers fired teargas and warning shots in response to the demonstrators' attacks,791.0
0,kevin,wikinews,75,55.0,7,Six-party talks,1.0,North Korea returns to six-party talks,17.0
1,kevin,wikinews,75,196.0,7,Six-party talks,1.0,"North Korea has today agreed to return to the six-party talks about its nuclear programme, as announced by the Chinese and U.S. governments",57.0
2,kevin,wikinews,75,1126.0,7,Six-party talks,0.0,"The negotiations between the six parties, North Korea, China, the United States of America, South Korea, Russia, and Japan, could restart as early as November, said Christopher R. Hill, the chief US negotiator on North Korea",902.0
3,kevin,wikinews,75,1340.0,7,Six-party talks,0.0,"""The government hopes that the six-party talks will resume at an early date as agreed,"" said Choo Kyu-ho, spokesman for South Korea's foreign ministry",1190.0
4,kevin,wikinews,75,802.0,7,Six-party talks,0.0,"He went on to say that "" be sending teams to the region to work with our partners to make sure that the current United Nations Security Council resolution is enforced but also make sure the talks are effective, that we achieve the result we want""",556.0
5,kevin,wikinews,75,899.0,7,Six-party talks,0.0,Pyongyang did not make the lifting of the sanctions a condition for the resumption of the talks,804.0
6,kevin,wikinews,75,1188.0,7,Six-party talks,0.0,South Korea was optimistic about the resumption of the talks,1128.0
7,kevin,wikinews,75,554.0,7,Six-party talks,0.0,United States President George W. Bush has thanked the Chinese government for assisting and persuading North Korea to return to the talks,417.0
0,kevin,wikinews,94,381.0,3,Money laundering,0.0,The were frozen at the Macau bank after the United States accused North Korea of money laundering and counterfeiting,265.0
0,kevin,wikinews,84,927.0,12,Athens Concert Hall,0.0,"the second decade of the program's operation will start with a concert with the famous Greek singer George Dalaras, at the Athens Concert Hall",785.0
0,kevin,wikinews,94,886.0,11,Beijing,0.0,"A team from the IAEA arrived in Beijing, China, on their way to Pyongyang for a five-day visit",792.0
0,kevin,wikinews,75,1116.0,0,China,0.0,"The negotiations between the six parties, North Korea, China, the United States of America, South Korea, Russia, and Japan, could restart as early as November, said Christopher R. Hill, the chief US negotiator on North Korea",892.0
1,kevin,wikinews,75,544.0,0,China,0.0,United States President George W. Bush has thanked the Chinese government for assisting and persuading North Korea to return to the talks,407.0
2,kevin,wikinews,75,186.0,0,China,0.0,"North Korea has today agreed to return to the six-party talks about its nuclear programme, as announced by the Chinese and U.S. governments",47.0
0,kevin,wikinews,81,511.0,9,Council on Environmental Quality,0.0,"On January 23, 2007, Chairman Henry Waxman and Tom Davis had requested documents from the Council on Environmental Quality but were denied access",366.0
0,kevin,wikinews,83,1421.0,3,Hungary,0.0,"Sweden, Poland, Hungary and Slovenia are doing even better, while in the United Kingdom, Ireland and Cyprus women earn around 30% less",1287.0
0,kevin,wikinews,5,277.0,11,War in Afghanistan (2001–present),0.0,the extent to which opium production has soared in Afghanistan since the U.S invasion,192.0
0,kevin,wikinews,49,337.0,3,Germany,0.0,"France is the seventh country in the European Union to suffer this virus; following Austria, Germany, Slovenia, Bulgaria, Greece and Italy",199.0
0,kevin,wikinews,57,64.0,9,United States Senate,1.0,U.S. Senate passes immigration reform bill,22.0
1,kevin,wikinews,57,164.0,9,United States Senate,1.0,The U.S. Senate today approved a comprehensive immigration reform bill Thursday by a vote of 62-36,66.0
2,kevin,wikinews,57,607.0,9,United States Senate,0.0,"The bill passed today by the Senate is in stark contrast to the version passed by the House of Representatives in December 2005, which provides for no guest worker program and makes illegal immigration a felony",397.0
3,kevin,wikinews,57,780.0,9,United States Senate,0.0,"In a statement, President Bush said, ""I look forward to working together with both the House of Representatives and the Senate to produce a bill for me to sign into law.""",610.0
4,kevin,wikinews,57,884.0,9,United States Senate,0.0,Senate Majority Leader Bill Frist called for swift talks with the House to create a compromise measure,782.0
0,kevin,wikinews,91,739.0,3,Muammar Gaddafi,0.0,Ortega had said that he was going to travel to Iran on a jet lent to him by the Islamic socialist Libyan leader Muammar Qaddafi,612.0
0,kevin,wikinews,68,1563.0,5,FIM-92 Stinger,0.0,"""We used a Stinger missile to shoot down the aircraft,"" he said",1500.0
0,kevin,wikinews,2,893.0,7,Stephen Hadley,0.0,"Stephen Hadley, will succeed her in her role as Assistant to the President for National Security Affairs if she is confirmed as Secretary of State",747.0
